"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Maldives","MDV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.73212436","222.66278995","218.39819796","221.32382142","289.67129995","308.81889185","361.60174261","463.48250523","707.6711548","645.18412874","593.78223757","663.61215074","550.58961473","772.59309572","988.54334975","943.94367337","","",
"Middle East & North Africa","MEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.478747785563","153.505486672354","152.222872125647","149.635600594729","164.697129960945","183.798683355701","205.413122962754","239.837962272466","283.573820680448","314.102809410352","336.328927226442","386.333594709809","407.906853283656","424.373219795336","447.523171704095","415.780808952429","","",
"Mexico","MEX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309.63326362","353.90341496","375.24238199","401.45456301","435.28885859","472.10811829","501.03757026","542.78595393","556.53465799","477.64885047","538.74476692","565.12919162","580.74840706","617.87469815","593.39844837","534.81092964","","",
"Marshall Islands","MHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","535.25040741","472.16401893","456.80319414","463.36368869","545.39140454","696.92855633","758.12556166","661.20490247","637.16145773","611.17700688","607.47156891","627.64580716","657.21145776","703.69048927","650.09032478","747.02394611","","",
"Middle income","MIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.613160055404","60.6564313273949","63.475300542843","71.0895350923775","82.3309486157777","96.9357950554414","113.033605548219","136.895365379748","164.415815954508","168.367156543479","194.486430373856","224.573006480769","238.87168242588","254.36808174393","263.352760983529","256.691494189104","","",
"Macedonia, FYR","MKD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.56326664","66.92033289","168.48705469","221.79053373","239.46538113","242.55494867","257.83039515","278.67248703","333.05474779","314.07806017","316.33325275","332.5489714","295.82163581","321.85455939","335.14717402","295.42224643","","",
"Mali","MLI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.74384831","13.16881906","14.54822978","18.18686912","22.90190834","24.32687919","27.40260076","31.26333834","33.14415863","32.73189198","31.3685016","34.24137183","34.22156377","42.195893","47.85089271","42.29922694","","",
"Malta","MLT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641.21715165","682.34685954","831.38474072","1075.22442891","1223.56686057","1381.28717423","1475.69700813","1595.85993543","1751.91871073","1677.43002608","1733.07004435","1960.54618808","1899.41994191","2128.56395101","2487.21064044","2304.17981606","","",
"Myanmar","MMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34035186","3.39619731","5.19882728","4.71231535","4.78631374","5.18754293","5.63223284","7.04213195","10.44496719","13.65033943","15.33668661","19.31740944","23.28002468","23.85394437","62.39306517","59.12304205","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5677790344336","84.4730721260514","85.6769652784144","83.5797727668572","95.9923731356991","107.329916588727","120.416871968312","147.060527353137","179.352820697505","203.369615001282","223.627873662465","253.359301396544","262.295622405936","250.280433602265","249.325604811465","229.42281324679","","",
"Montenegro","MNE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107.96035363","143.5301952","160.31834147","231.57224027","266.36877758","281.89371557","315.87461598","390.90244263","448.8921196","367.72119033","388.18898541","423.27468323","400.7708325","430.41569612","430.02479977","382.08421368","","",
"Mongolia","MNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.46350157","26.46109972","29.17061595","28.67744307","34.0098795","42.21724069","46.7931678","63.7294158","89.3875482","71.31293501","96.02804535","129.477965","160.92850436","175.44169698","160.0328782","152.45738485","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.88546714","10.56328603","10.11826368","14.91689654","16.7583439","23.37596691","23.34869704","22.93753562","23.21998061","23.01493027","21.45723117","23.35510693","30.60811274","28.46995455","34.44261128","28.29781169","","",
"Mauritania","MRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.30858281","21.50127005","23.90957684","27.03731888","28.6273905","31.16226891","32.05526531","36.77570714","44.9058105","40.80838357","40.07497643","44.00233895","45.67228084","51.85372274","55.47625433","53.61152863","","",
"Mauritius","MUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.97705666","119.46853594","135.94143033","162.0018681","189.92879766","197.67505014","209.14700791","235.84636583","321.80824016","310.14739476","367.12080182","396.63022629","398.15906592","443.74147777","538.56647925","506.07652423","","",
"Malawi","MWI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67100979","5.43338742","11.28770319","12.16074242","15.72345911","16.97631346","20.59085392","24.54329393","32.05834745","34.79434998","33.22835282","38.38077056","31.75400262","38.54927575","34.41162976","34.22346802","","",
"Malaysia","MYS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.765963","112.71444757","122.04805826","144.72157143","158.88150255","169.09935717","209.9918711","244.89636608","272.57975556","259.071191","302.01106452","361.538638","391.27214373","399.74535844","435.05859405","385.6203588","","",
"North America","NAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4309.87362652756","4631.60769964746","5017.47700176565","5425.14937828149","5787.44206634195","6140.63021479297","6514.46994273364","6876.27802512806","7121.37312676522","7360.02583343002","7656.50080047042","7876.12632207975","8124.71393808795","8299.71230072315","8655.10659785252","9031.05886366123","","",
"Namibia","NAM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","207.45611252","187.71012883","177.34611305","275.23951048","361.96947334","443.14958085","471.03180066","459.33602311","397.03713766","340.96818147","491.50411028","544.15338972","528.33319309","474.03643795","442.44143541","423.07045216","","",
"New Caledonia","NCL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.58491322","9.41268548","10.48879984","12.02276116","14.02532633","17.77231036","19.24364384","20.4396103","23.82330835","23.26017372","21.75313433","24.23289025","23.50533974","25.3403301","25.21038814","25.72284735","","",
"Nigeria","NGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.62143591","15.5051321","15.65516931","34.73341285","38.60641656","46.56397869","61.93491616","67.84039782","81.43559997","67.91492142","76.07782636","83.93624495","91.6303815","101.76868861","107.31129835","97.30686106","","",
"Nicaragua","NIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0108334","53.90678043","54.01645431","49.23512294","58.70445771","64.79385599","70.41860982","87.29951246","100.27017863","105.26415808","99.14140548","119.12037748","133.19182231","134.63072656","149.28028226","162.92511716","","",
"Netherlands","NLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1836.19630649","1985.47875921","2298.52645072","2986.65576367","3409.73068616","3857.73137298","4084.57691908","4739.78426216","5427.6988561","5326.71019356","5249.39348196","5645.3479321","5402.49754693","5628.60694207","5675.55010951","4746.01398878","","",
"Norway","NOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2948.93153555","3099.00356939","3889.95939112","4632.56849061","5097.34399581","5584.68942053","5892.98736568","6895.56052117","7768.05007889","7301.95990311","7859.51636478","8900.37187549","8970.11964837","9241.2648713","9118.31677115","7464.11801641","","",
"Nepal","NPL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62558028","10.81640277","10.93749516","11.52688193","13.28582893","14.51614585","14.00998487","17.51404534","19.23009454","21.20324868","29.9717974","34.319381","33.50667901","36.99805929","41.38941043","44.4173729","","",
"Nauru","NRU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292.02987906","270.37546889","294.35983392","343.6337646","317.03296226","326.80727224","361.81073714","605.14438824","815.27507634","562.51608147","664.61373625","693.85022577","857.79566895","688.80599112","907.29031652","812.02815337","","",
"New Zealand","NZL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.89165512","1049.3761286","1246.31349488","1610.9376277","1983.6588257","2295.17820305","2301.87603017","2699.34575917","2848.01997309","2714.04697145","3239.85146924","3646.61729928","3825.13824438","3967.1831875","4132.39222848","3553.62884072","","",
"OECD members","OED","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2204.58996682216","2285.0029085377","2468.72182825369","2803.85912453204","3086.95560389963","3261.50235273067","3426.76197120336","3718.21027816117","3979.62895310368","4031.45065773014","4174.36644847805","4473.94100847323","4486.16319801561","4549.72200876076","4668.09296090375","4519.1504489172","","",
"Oman","OMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263.51544866","261.33630533","274.44695754","287.77336978","301.42452534","320.20988483","332.94717957","383.40009933","444.19794732","475.00411027","529.07642439","535.3108763","564.40517062","592.53210088","721.93295568","636.47923814","","",
"Other small states","OSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.681665827974","221.018002418479","226.6997773013","303.081936108458","351.777897652764","385.3343170093","411.888327030416","469.661472290494","512.127740367985","488.170469678559","500.377162264884","555.443214555058","566.686099054622","603.402601116576","647.616158673588","605.826622336819","","",
"Pakistan","PAK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.88665574","13.75494595","14.97801017","14.97816878","16.24467407","20.70999194","26.09496126","29.77554022","26.98818286","25.32489896","26.5686252","28.64483945","28.46501237","31.55068096","36.52147697","37.99237688","","",
"Panama","PAN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.74291251","281.30539702","292.33987664","287.90505333","326.33934057","304.6506414","350.40067237","401.37588875","456.64168061","480.67648847","526.80349744","558.5771424","647.38800094","770.85406843","861.8195888","920.58653632","","",
"Peru","PER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2237687","97.60201032","106.17339428","112.22939375","117.21864607","123.54437539","141.70409781","158.74889725","188.60621329","206.77673528","238.69629843","264.81943668","303.34975932","318.68860548","331.86744724","322.96024894","","",
"Philippines","PHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.77552401","28.21158658","27.33492368","32.25115397","34.1830782","46.59819482","54.91727995","65.56161098","77.3146319","79.46683989","91.84031697","98.94901729","112.9456086","123.21413424","119.19372034","126.89491051","","",
"Palau","PLW","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","735.21950978","671.37348485","701.3761316","705.20000508","888.75790244","868.28505476","912.85868979","955.4980513","924.88584141","932.21662078","1037.79966781","1013.56077479","1182.95290009","1292.21568356","1402.13528017","1420.20529406","","",
"Papua New Guinea","PNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.03031986","16.96716506","17.6524428","22.4001284","26.43141258","28.4604264","31.32672412","34.86532007","36.71631442","38.95797768","42.25284029","56.75515326","76.1627761","98.97123206","97.55258656","77.34963166","","",
"Poland","POL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.00448641","282.8210423","315.83145142","339.33522017","392.0055255","465.70155571","524.09675807","660.92337346","892.59306004","759.60930289","809.19632971","866.09711913","815.13783142","878.08936268","896.01294552","796.73818563","","",
"Pre-demographic dividend","PRE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2145591374803","16.1684589209866","16.9386829321766","23.8897116822203","28.8037671838614","32.8670036307086","40.2629200881272","47.8364977045521","56.4129630398518","54.5310031882817","56.6320890936165","60.7807962885717","62.7991050222882","69.253208571822","71.2569594609909","66.0428602391012","","",
"Puerto Rico","PRI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","967.14393089","988.75598617","1105.16954916","1405.87112306","1679.22831282","1773.47922581","1812.60237616","2067.1240766","2322.03169829","2279.47096286","2213.09791813","2207.69565728","1918.59923338","1959.42466383","1986.89463801","1721.70731827","","",
"Paraguay","PRY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.95467577","77.75455174","53.70084429","57.9330484","70.33352867","75.07374267","96.02538039","124.33443874","168.0372352","161.31839031","200.99266067","268.35827595","293.7500714","312.22200582","359.37962115","321.34381362","","",
"West Bank and Gaza","PSE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2733492813813","91.0671533887182","92.0298790211632","101.370338687138","124.04660742159","141.334047520942","147.269446544761","154.679594280231","160.202752616605","151.378237280719","161.087018457728","177.460712522559","197.273594929164","203.475330642635","214.553618015813","202.025375348324","","",
"Post-demographic dividend","PST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2483.64351853279","2577.92901822564","2790.87816924088","3177.0665068211","3499.72744694765","3697.09848197909","3887.23111393771","4215.20803432412","4511.2792521805","4596.91578885115","4762.14247003987","5120.21260777867","5147.14833384892","5219.98601127546","5369.66734000532","5219.29350598508","","",
"French Polynesia","PYF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.32023973","657.97918349","736.76115665","1206.32430533","1285.68926099","1322.78479911","1327.68159549","1322.24180249","1327.57908683","1321.48870504","1257.94597654","1375.13647642","1548.30929189","1833.36306009","2104.40722783","2029.54179985","","",
"Romania","ROU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.89345826","78.81753285","96.57700092","143.54414713","190.78935969","254.52961537","291.00408548","415.07180756","521.32331816","449.3688741","472.19357247","426.66466509","401.72842292","495.37130938","503.46098977","442.36957461","","",
"Russian Federation","RUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.41753155","118.12233103","140.77557814","164.67754578","209.24943238","271.98672129","352.74952193","461.87952352","609.86512937","516.69863055","567.37768226","684.75259091","760.0706477","811.16943077","742.2849645","523.77494015","","",
"Rwanda","RWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.01753745","8.82174622","8.63097283","16.11886227","17.48159642","21.47000137","31.05611425","38.35902113","47.31350709","51.30129532","55.00867604","58.42114233","60.04236447","56.7600488","59.30431056","56.65848825","","",
"South Asia","SAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4069915190316","18.1886853792639","18.7190468778956","20.1788493198391","22.8831940073073","25.5084874993998","27.7132025739131","33.2645478353912","35.0127973385953","35.4964859727088","41.3167057077255","44.6644883795008","44.8195347594163","51.1573618584342","52.9701644460607","58.1654387455871","","",
"Saudi Arabia","SAU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.39029427","385.65014451","367.79664865","380.69862578","399.21551711","469.72152879","544.32721709","574.45525565","575.12556489","657.68762428","670.96249515","859.55035091","991.6676743","1091.31758837","1248.80529295","1194.10045472","","",
"Sudan","SDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.87000842","18.35760902","20.24159502","27.36937914","35.52017829","45.02787009","67.40031424","100.06268124","102.00115865","105.65264704","103.85327215","116.11350068","95.3208582","117.73562175","110.80975378","151.78722854","","",
"Senegal","SEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.93803455","23.96166904","25.99245254","34.67810094","41.0652799","35.6521177","37.56557057","39.03761129","47.0301365","42.46641606","40.13842343","42.68439656","39.6913484","40.74475539","41.97709433","36.07884461","","",
"Singapore","SGP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","820.69823878","706.73438697","752.28975508","828.86690322","829.23390141","863.33619778","945.77852309","1084.87730839","1275.1433796","1318.5333106","1503.00958833","1690.55985708","1848.34022645","2099.57778719","2221.24950818","2280.28412547","","",
"Solomon Islands","SLB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.85307269","80.68298091","65.04409463","55.80990854","67.14828998","92.69828855","88.9329065","90.82667283","97.34061963","91.48137537","93.66685003","123.74400707","172.62223196","134.75563189","167.90137542","152.12909733","","",
"Sierra Leone","SLE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.78268354","22.1647827","25.19765624","25.50127249","26.14353507","28.52398876","29.62984986","31.76797","37.08767317","38.461546","36.81582327","46.97352257","50.02790206","82.22550533","139.75733307","106.68590503","","",
"El Salvador","SLV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.79462665","182.93886754","184.79192055","184.20389397","192.04852707","203.80460248","204.45380962","208.71459158","217.94343683","229.95543951","240.24166267","254.34715207","256.60454513","269.53929088","271.09835415","283.15663041","","",
"San Marino","SMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2065.547747","2094.46520606","2135.87806134","2379.22776542","2808.73479749","2719.69779541","3056.63510286","3758.23889356","4305.53441004","4177.07597715","3973.85942343","4267.07969712","4009.50430018","4024.38967515","3881.4971913","3243.08083058","","",
"Somalia","SOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.2005478","110.96617345","173.2741931","230.10718914","274.42857557","307.56558194","371.5573891","547.1905854","672.94736077","575.87469807","545.35678638","619.17190179","559.81355815","627.53332398","608.85871012","491.25186426","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4116007077301","29.3835438420518","27.8146951249676","39.9605510879321","48.1310979419012","54.0289103089944","60.8102850659453","67.7277739517333","73.0422051545701","72.2050904318807","83.1088450593622","89.3704802253076","88.9305616694938","90.1927264680433","90.4597751284448","84.8395845079284","","",
"South Sudan","SSD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.71572236","26.31796339","29.32940288","28.04670336","","",
"Sub-Saharan Africa","SSF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4517311179383","29.4211548378487","27.854268193021","40.00157466029","48.1729839094764","54.0687130727045","60.850349362422","67.7611841548165","73.0643231341737","72.2228302461993","83.140040936969","89.4004849890819","88.9708445343564","90.2316671831469","90.497601631183","84.8779132369612","","",
"Small states","SST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218.296702235945","218.378228328804","226.386427417915","286.256502539546","329.506569947781","362.277419674095","388.715660454222","443.447475278207","486.568092800445","465.839065808933","476.076245283111","525.464058923234","540.073195246979","572.633019286042","605.934202433604","578.782237184749","","",
"Sao Tome and Principe","STP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.91163742","68.30825188","67.26566832","89.55364368","83.67854662","96.0275374","58.80922672","58.36931299","55.35959762","80.69155591","59.55095856","73.18517071","105.28685438","146.98329128","161.99246518","159.90553598","","",
"Suriname","SUR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.81990558","118.89195208","188.75038282","209.29352854","241.49098739","277.66723965","328.39513827","320.3822344","394.61408787","430.38594137","450.42898593","465.96027356","529.93469297","539.05070277","553.21536374","577.4951237","","",
"Slovak Republic","SVK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203.50626986","212.22670423","254.12766036","344.47334608","519.35693771","601.3131897","729.01327372","1029.30034065","1251.67722821","1314.80228509","1295.27893268","1350.66922011","1319.51289666","1370.07823667","1287.63273723","1108.43173392","","",
"Slovenia","SVN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.64705747","826.22575877","944.87141034","1203.06359494","1368.64854529","1449.18927472","1541.66436214","1793.57589635","2170.66670142","2116.54000736","2008.20157122","2136.53153799","1964.00542555","2028.33052665","2052.63951797","1771.55388121","","",
"Sweden","SWE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2173.19387644","2169.95749847","2477.20801824","3134.47426128","3513.29348431","3573.54537993","3788.66096344","4321.83713723","4652.80953114","4151.7985551","4437.1189388","6386.69267232","6273.50961439","6723.0744283","6628.45896041","5600.1048229","","",
"Eswatini","SWZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.47778697","65.65208143","60.78676638","102.49647114","132.71291036","164.97555664","178.21420321","185.22314866","200.80815852","209.52597083","313.21313673","330.43558657","284.32861506","264.5405386","252.53438229","232.71534771","","",
"Sint Maarten (Dutch part)","SXM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.32246967","335.07400344","348.18713413","384.95911668","411.30705495","406.92148395","418.22787847","372.4028552","275.70845027","238.58608936","380.40550722","391.03992965","506.01333964","496.96504196","490.21972977","491.82181583","","",
